السنة,الربع,الربع ,رقم الربع ,المنطقة,المدينة,الحي,نوع العقار,عدد الصكوك ,مجموع سعر العقار,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2024,4,الربع الرابع,20244,الرياض,الرياض,عريض,فيلا,370,186085001,146971.265,1202.268772,1344,1108.36
2024,4,الربع الرابع,20244,الرياض,الرياض,الوادي,فيلا,6,52296933,6224.45,8329.332393,8411.87,8000
2024,4,الربع الرابع,20244,الرياض,الرياض,الورود,فيلا,34,91587400,9584.49,10005.42001,11624.63893,8131.87
2024,4,الربع الرابع,20244,الرياض,الرياض,عليشة,فيلا,5,6600000,1917.93,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,غرناطة,فيلا,3,8463951.4,1298.51,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,قرطبة,فيلا,39,108304887,14574.553,7819.250484,9715.69,6349.219048
2024,4,الربع الرابع,20244,الرياض,الرياض,جرير,فيلا,3,10025000,1555,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,طيبة,فيلا,41,96260688.85,36856.51,2846.531643,3877.97,2700
2024,4,الربع الرابع,20244,الرياض,الرياض,مطار الملك خالد الدولي,فيلا,6,4068165,1828.28,2400.643196,2622.83,2280.75
2024,4,الربع الرابع,20244,الرياض,الرياض,ديراب,فيلا,7,6978657.59,1795,4064.515639,4613.3,3840
2024,4,الربع الرابع,20244,الرياض,الرياض,مغرزات,فيلا,12,34538888,3751.98,9802.071909,10615.48,9134.11
2024,4,الربع الرابع,20244,الرياض,الرياض,ضاحية نمار,فيلا,631,560007115.1,291650.125,1692.746194,2136.75,1447.96
2024,4,الربع الرابع,20244,الرياض,الرياض,طويق,فيلا,357,389835362,98697.395,4150.551254,5122.83,3250
2024,4,الربع الرابع,20244,الرياض,الرياض,ظهرة لبن,فيلا,83,154408592.2,40148.49,3855.030901,4791.958859,3111.2
2024,4,الربع الرابع,20244,الرياض,الرياض,نمار,فيلا,17,16972858,4383.98,3939.137381,4586.131196,3026.023805
2024,4,الربع الرابع,20244,الرياض,الرياض,هيت,قطعة أرض- زراعي,1,2700000,7500,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,ديراب,قطعة أرض- زراعي,2,1200000,4000,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الحائر,قطعة أرض- زراعي,2,1690000,5600,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الملك سلمان,قطعة أرض- زراعي,2,1325000,4000,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الأندلس,قطعة أرض-تجارى,1,6200000,990,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,إشبيلية,قطعة أرض-تجارى,4,52531500,8333,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,ظهرة لبن,قطعة أرض- زراعي,1,93339680,66671.2,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,البيان,قطعة أرض-تجارى,17,79667354,31978.19,2441.154612,2475.72,2405.21
2024,4,الربع الرابع,20244,الرياض,الرياض,الخليج,قطعة أرض-تجارى,7,61832200,9783.53,4300,4300,4300
2024,4,الربع الرابع,20244,الرياض,الرياض,البديعة,قطعة أرض-تجارى,1,3062430,1020.81,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,التعاون,قطعة أرض-تجارى,1,5688375,541.75,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الرائد,قطعة أرض-تجارى,1,11050000,749.92,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الزهراء,قطعة أرض-تجارى,3,81372137.3,12836.75,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الشهداء,قطعة أرض-تجارى,3,83100000,10575,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الروابي,قطعة أرض-تجارى,5,23421500,3920.25,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,السلام,قطعة أرض-تجارى,3,7600000,1700,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الشعلة,قطعة أرض-تجارى,7,10150000,17117.23,386.9047619,533.33,268.82
2024,4,الربع الرابع,20244,الرياض,الرياض,الشميسي,قطعة أرض-تجارى,1,1400000,176.13,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الجزيرة,قطعة أرض-تجارى,1,25638535,4590.3,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,العليا,قطعة أرض-تجارى,4,124000000,18650.98,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الغدير,قطعة أرض-تجارى,1,50000000,4765.95,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الحائر,قطعة أرض-تجارى,7,13028935.7,33388.5,410,410,410
2024,4,الربع الرابع,20244,الرياض,الرياض,السويدي,قطعة أرض-تجارى,15,29153084.5,9732.88,2624.280001,3450,1818.18
2024,4,الربع الرابع,20244,الرياض,الرياض,الصحافة,قطعة أرض-تجارى,2,72000000,4180,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الخزامى,قطعة أرض-تجارى,8,345748325.9,38625.66,9823.62831,12758.29,8671.97
2024,4,الربع الرابع,20244,الرياض,الرياض,الخير,قطعة أرض-تجارى,33,649097000,1132576.14,3057.787298,3674.7,2166.67
2024,4,الربع الرابع,20244,الرياض,الرياض,الربيع,قطعة أرض-تجارى,2,65000000,7278.82,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الرفيعة,قطعة أرض-تجارى,1,80000000,12362,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,العارض,قطعة أرض-تجارى,35,2780367039,1810084.65,5163.626212,8200,1849.77
2024,4,الربع الرابع,20244,الرياض,الرياض,العوالي,قطعة أرض-تجارى,13,39971817,14050.43,2317.273187,3111.11,1900
2024,4,الربع الرابع,20244,الرياض,الرياض,القادسية,قطعة أرض-تجارى,11,592209859,696870.05,837.6994322,2700,700
2024,4,الربع الرابع,20244,الرياض,الرياض,البرية,قطعة أرض-تجارى,3,3260000,2160,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الحزم,قطعة أرض-تجارى,25,61218008,33258.41,1750.005368,2000,1550
2024,4,الربع الرابع,20244,الرياض,الرياض,القيروان,قطعة أرض-تجارى,10,370759829.9,31492.01,11637.62213,12000,10000
2024,4,الربع الرابع,20244,الرياض,الرياض,المصانع,قطعة أرض-تجارى,2,4438833,2405.196,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الحمراء,قطعة أرض-تجارى,3,69610720,9227.68,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الخالدية,قطعة أرض-تجارى,2,20300000,8131.64,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الروضة,قطعة أرض-تجارى,7,152318489,25778.74,6272.500832,7500,6002.12
2024,4,الربع الرابع,20244,الرياض,الرياض,السعادة,قطعة أرض-تجارى,18,57434631,17938.37,3311.841649,4000,2900
2024,4,الربع الرابع,20244,الرياض,الرياض,أحد,قطعة أرض-تجارى,2,2347750,1120.75,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الدار البيضاء,قطعة أرض-تجارى,23,70023046,26923.65,2207.920017,2800,1800
2024,4,الربع الرابع,20244,الرياض,الرياض,الدفاع,قطعة أرض-تجارى,2,3771441,4190.49,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الربوة,قطعة أرض-تجارى,9,134617998.3,21174.82,5627.738883,6143.86,5500
2024,4,الربع الرابع,20244,الرياض,الرياض,الرحمانية,قطعة أرض-تجارى,4,121751850,7378.9,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,المنار,قطعة أرض-تجارى,7,37400000,9212.5,4245.16129,5000,4000
2024,4,الربع الرابع,20244,الرياض,الرياض,المهدية,قطعة أرض-تجارى,30,110151577,19549.61,5210.960536,5823.58,4279.89
2024,4,الربع الرابع,20244,الرياض,الرياض,العريجاء الأوسط,قطعة أرض-تجارى,3,3980000,1200,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الريان,قطعة أرض-تجارى,2,6732481.37,1939.22,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الزهرة,قطعة أرض-تجارى,2,4800000,1400,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,السليمانية,قطعة أرض-تجارى,9,238666950,43409.17,10174.30564,11600.71,8400
2024,4,الربع الرابع,20244,الرياض,الرياض,السلي,قطعة أرض-تجارى,55,580748383,345285.143,1692.330103,2500,1303.28
2024,4,الربع الرابع,20244,الرياض,الرياض,الملك سلمان,قطعة أرض-تجارى,2,76050000,3900,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الجنادرية,قطعة أرض-تجارى,100,1122927545,30515096.24,1882.392343,2100.01,1400
2024,4,الربع الرابع,20244,الرياض,الرياض,الشرفية,قطعة أرض-تجارى,1,1900000,180,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الصفا,قطعة أرض-تجارى,2,16882816,3321.42,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الصناعية,قطعة أرض-تجارى,4,11300000,1905,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الضباط,قطعة أرض-تجارى,1,17000000,1324.41,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,القدس,قطعة أرض-تجارى,2,8300000,1873.65,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الفيحاء,قطعة أرض-تجارى,5,10455276.11,4657,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,المربع,قطعة أرض-تجارى,4,73880000,9813.3,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,العقيق,قطعة أرض-تجارى,9,218330000,13120,14478.4141,19090.91,11500
2024,4,الربع الرابع,20244,الرياض,الرياض,الفاروق,قطعة أرض-تجارى,13,63198974.25,27368.06,2294.150509,3400,2045.13
2024,4,الربع الرابع,20244,الرياض,الرياض,المناخ,قطعة أرض-تجارى,6,15221173,12327.43,1185.165706,1666.67,1100
2024,4,الربع الرابع,20244,الرياض,الرياض,المنصورة (خنشليلة),قطعة أرض-تجارى,13,42716802,10065.94,3593.380423,4086.96,3282.05
2024,4,الربع الرابع,20244,الرياض,الرياض,النخبة,قطعة أرض-تجارى,1,635000,1338.95,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,جرير,قطعة أرض-تجارى,7,19584542,4737.86,3843.160544,4820.94,3232.08
2024,4,الربع الرابع,20244,الرياض,الرياض,العريجاء,قطعة أرض-تجارى,4,16980000,4800,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,العريجاء الغربي,قطعة أرض-تجارى,29,54375803,15508.44,3069.007396,4375,2375
2024,4,الربع الرابع,20244,الرياض,الرياض,المرقب,قطعة أرض-تجارى,1,500000,72.34,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الغنامية,قطعة أرض-تجارى,4,27487800,27753.08,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,المدينة الصناعية الجديدة,قطعة أرض-تجارى,6,28620485,23888.64,1519.187344,1600.21,1350
2024,4,الربع الرابع,20244,الرياض,الرياض,المرسلات,قطعة أرض-تجارى,1,254119920,31764.99,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,شبرا,قطعة أرض-تجارى,4,20000000,4104,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الندى,قطعة أرض-تجارى,5,242667308.5,16051.09,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الهدا,قطعة أرض-تجارى,2,73804216,287478.44,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,المروة,قطعة أرض-تجارى,9,20850000,10775,2126,2500,1657.14
2024,4,الربع الرابع,20244,الرياض,الرياض,المصفاة,قطعة أرض-تجارى,19,71503888.46,63759.017,1000.896766,1666.67,668
2024,4,الربع الرابع,20244,الرياض,الرياض,النخيل,قطعة أرض-تجارى,8,1074649483,80943.51,13193.47948,18250,12500
2024,4,الربع الرابع,20244,الرياض,الرياض,المعذر,قطعة أرض-تجارى,1,26690000,1980,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,ظهرة لبن,قطعة أرض-تجارى,40,152669770,33095.2,4055.776425,5000,2897.58
2024,4,الربع الرابع,20244,الرياض,الرياض,عتيقة,قطعة أرض-تجارى,1,2800000,525,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,مغرزات,قطعة أرض-تجارى,1,4300000,474,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,المشاعل,قطعة أرض-تجارى,15,643277796,1569463.11,1737.718959,1793.43,1694.03
2024,4,الربع الرابع,20244,الرياض,الرياض,الملز,قطعة أرض-تجارى,7,47260400,12842.2,5779.271679,5915.45,5627.07
2024,4,الربع الرابع,20244,الرياض,الرياض,الملقا,قطعة أرض-تجارى,5,490941300.3,43487.55,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الوزارات,قطعة أرض-تجارى,1,3000000,149.32,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,المصيف,قطعة أرض-تجارى,6,78000000,5482.5,9504.685408,12087.91,8230.45
2024,4,الربع الرابع,20244,الرياض,الرياض,ظهرة البديعة,قطعة أرض-تجارى,7,43873750,8915,3729.338843,5476.19,2500
2024,4,الربع الرابع,20244,الرياض,الرياض,منفوحة الجديدة,قطعة أرض-تجارى,3,5700000,1088.16,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,النرجس,قطعة أرض-تجارى,57,1241340076,245559.05,6534.643098,10000,4464.76
2024,4,الربع الرابع,20244,الرياض,الرياض,النسيم الشرقي,قطعة أرض-تجارى,6,12909000,6495,1914.884696,2871.79,1388.89
2024,4,الربع الرابع,20244,الرياض,الرياض,المنصورية,قطعة أرض-تجارى,7,50963400,49500,1158.848138,1270,1050
2024,4,الربع الرابع,20244,الرياض,الرياض,منفوحة,قطعة أرض-تجارى,2,1095000,358.98,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,النسيم الغربي,قطعة أرض-تجارى,8,15990400,6612.56,1988.754286,2500,1386.17
2024,4,الربع الرابع,20244,الرياض,الرياض,الوادي,قطعة أرض-تجارى,1,8236800,3744,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,النهضة,قطعة أرض-تجارى,4,27827870,4866.19,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الملك فيصل,قطعة أرض-تجارى,3,17900000,3000,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,النور,قطعة أرض-تجارى,7,40259350,12371.74,2412.947392,2500,2361.11
2024,4,الربع الرابع,20244,الرياض,الرياض,الياسمين,قطعة أرض-تجارى,5,188546086,8831.51,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,سلطانة,قطعة أرض-تجارى,2,18400000,5674.86,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,قرطبة,قطعة أرض-تجارى,4,94945420,17668.6,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,اليمامة,قطعة أرض-تجارى,2,3000000,573.56,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,حطين,قطعة أرض-تجارى,12,669646750,47400.77,12580.40235,15750,11500
2024,4,الربع الرابع,20244,الرياض,الرياض,ديراب,قطعة أرض-تجارى,26,43878500,21967,1814.961832,1900,1700
2024,4,الربع الرابع,20244,الرياض,الرياض,الورود,قطعة أرض-تجارى,2,98183500,7475,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,عليشة,قطعة أرض-تجارى,1,26650000,7480.91,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,لبن,قطعة أرض-تجارى,10,32170000,7549,4137.362637,5555.56,3500
2024,4,الربع الرابع,20244,الرياض,الرياض,هيت,قطعة أرض-تجارى,8,84674704,281655.136,300.000582,300,300
2024,4,الربع الرابع,20244,الرياض,الرياض,ضاحية نمار,قطعة أرض-تجارى,109,191812320.5,162855.91,1095.140264,2333.33,900
2024,4,الربع الرابع,20244,الرياض,الرياض,عرقة,قطعة أرض-تجارى,2,115446134.4,22675,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,غبيرا,قطعة أرض-تجارى,6,181861080.3,59115.48,4177.460636,4900,3154.45
2024,4,الربع الرابع,20244,الرياض,الرياض,طويق,قطعة أرض-تجارى,21,88400576,38933.82,2496.901538,3250,2000
2024,4,الربع الرابع,20244,الرياض,الرياض,اليرموك,قطعة أرض-تجارى,16,288588636,40597.95,6801.327465,7000,5700
2024,4,الربع الرابع,20244,الرياض,الرياض,بدر,قطعة أرض-تجارى,30,51028483,22924.48,2232.647789,3189.33,1583.33
2024,4,الربع الرابع,20244,الرياض,الرياض,مطار الملك خالد الدولي,قطعة أرض-تجارى,9,13734956,2547.84,3086.557384,3650.03,2771.25
2024,4,الربع الرابع,20244,الرياض,الرياض,نمار,قطعة أرض-تجارى,3,33921650,13448.66,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,عكاظ,قطعة أرض-تجارى,15,50774403,28365.56,1466.685272,2222.22,1300
2024,4,الربع الرابع,20244,الرياض,الرياض,غرناطة,قطعة أرض-تجارى,5,256565048.6,79785.03,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الرمال,قطعة أرض-تجارى,72,10748092524,75579635.69,2565.460434,5100,1600
2024,4,الربع الرابع,20244,الرياض,الرياض,إشبيلية,قطعة أرض-سكنى,24,25365752.76,11142.82,1840.911314,2479.9,1377.06
2024,4,الربع الرابع,20244,الرياض,الرياض,أم الحمام الشرقي,قطعة أرض-سكنى,28,36423500,5441.39,5831.718058,7521.37,4273.5
2024,4,الربع الرابع,20244,الرياض,الرياض,أم الحمام الغربي,قطعة أرض-سكنى,16,26495921.15,6748.3,4723.56224,5333.33,4100
2024,4,الربع الرابع,20244,الرياض,الرياض,البيان,قطعة أرض-سكنى,137,228877672.4,77799.31,3060.93189,3549.99,2300
2024,4,الربع الرابع,20244,الرياض,الرياض,الخليج,قطعة أرض-سكنى,28,95929824.08,18605.71,3629.778361,4350,2444.44
2024,4,الربع الرابع,20244,الرياض,الرياض,السويدي الغربي,قطعة أرض-تجارى,3,5785000,2725,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الأندلس,قطعة أرض-سكنى,33,41235499.6,10046.515,4414.782595,4629.63,4000
2024,4,الربع الرابع,20244,الرياض,الرياض,السليمانية,قطعة أرض-سكنى,22,109087564.5,23630.59,4582.494495,5192.64,2564.25
2024,4,الربع الرابع,20244,الرياض,الرياض,أم الشعال,قطعة أرض-سكنى,1,1600000,10000,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الجزيرة,قطعة أرض-سكنى,16,26698449.76,8602,3065.61922,5190.48,1580.58
2024,4,الربع الرابع,20244,الرياض,الرياض,الصالحية,قطعة أرض-سكنى,3,585000,271.65,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,البديعة,قطعة أرض-سكنى,28,12518780.08,7617.18,1887.432808,2200,1136.6
2024,4,الربع الرابع,20244,الرياض,الرياض,التعاون,قطعة أرض-سكنى,6,47448000,4420.86,10649.32743,10787.37569,10285.43574
2024,4,الربع الرابع,20244,الرياض,الرياض,الدريهمية,قطعة أرض-سكنى,12,17274995.21,6058.16,2417.366978,3016.84,1973.48
2024,4,الربع الرابع,20244,الرياض,الرياض,الراية,قطعة أرض-سكنى,54,28199308,48674.74,564.1635927,633.3333333,500
2024,4,الربع الرابع,20244,الرياض,الرياض,الخزامى,قطعة أرض-سكنى,23,381231887.1,28518.58,14425.72893,16367.39,12960.81
2024,4,الربع الرابع,20244,الرياض,الرياض,الخير,قطعة أرض-سكنى,1048,1293138566,591289.572,2150.709366,2472.22,1828.57
2024,4,الربع الرابع,20244,الرياض,الرياض,الدوبية,قطعة أرض-سكنى,2,1840000,438.26,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الرائد,قطعة أرض-سكنى,4,11940000,2774,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الرسالة,قطعة أرض-سكنى,39,31390000,78681.62,402.2660827,450,350
2024,4,الربع الرابع,20244,الرياض,الرياض,الزهراء,قطعة أرض-سكنى,13,73876150,16675.66,4769.621019,6538.46,4238.8
2024,4,الربع الرابع,20244,الرياض,الرياض,الربيع,قطعة أرض-سكنى,7,11880697.65,3344.56,4155.895238,5219.33,2386.36
2024,4,الربع الرابع,20244,الرياض,الرياض,الرفيعة,قطعة أرض-سكنى,14,14634999.3,5604.4,3394.478368,4350,2389.17
2024,4,الربع الرابع,20244,الرياض,الرياض,الروابي,قطعة أرض-سكنى,18,24386830.4,7318.01,4025.771083,5016.72,2508.41
2024,4,الربع الرابع,20244,الرياض,الرياض,الروضة,قطعة أرض-سكنى,17,25618767.83,9301.46,3031.998978,4053.44,1154.55
2024,4,الربع الرابع,20244,الرياض,الرياض,الزاهر,قطعة أرض-سكنى,281,200922000,262291.44,745.7402066,860.2150538,653.9351852
2024,4,الربع الرابع,20244,الرياض,الرياض,العزيزية,قطعة أرض-سكنى,135,145062953.6,73643.045,1970.0334,3106.06,1381.22
2024,4,الربع الرابع,20244,الرياض,الرياض,السلام,قطعة أرض-سكنى,19,39591428.73,15722.5,2972.39339,3500,1409.52
2024,4,الربع الرابع,20244,الرياض,الرياض,السويدي,قطعة أرض-سكنى,17,8452583.2,7778.08,1135.156091,1562.5,657.69
2024,4,الربع الرابع,20244,الرياض,الرياض,السعادة,قطعة أرض-سكنى,63,82882915.48,21485.3,3572.525306,5056.004978,2600
2024,4,الربع الرابع,20244,الرياض,الرياض,العود,قطعة أرض-سكنى,54,44446405.12,11180.34,2734.314971,5331.48,703.7
2024,4,الربع الرابع,20244,الرياض,الرياض,الغدير,قطعة أرض-سكنى,4,71965250,6730.5,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الشعلة,قطعة أرض-سكنى,284,117831186,227219.11,518.5680353,636.46,392.8
2024,4,الربع الرابع,20244,الرياض,الرياض,الإزدهار,قطعة أرض-سكنى,5,10936365.44,1326.85,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,البرية,قطعة أرض-سكنى,28,22526906,13525,1539.099896,2715.15,1055.56
2024,4,الربع الرابع,20244,الرياض,الرياض,العوالي,قطعة أرض-سكنى,61,87621270.29,27162.528,2820.388313,4229.236899,1000
2024,4,الربع الرابع,20244,الرياض,الرياض,القادسية,قطعة أرض-سكنى,53,86201427.27,24497.49,3448.446462,5449.291317,2687.518377
2024,4,الربع الرابع,20244,الرياض,الرياض,المروج,قطعة أرض-سكنى,5,23950000,3060,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الصحافة,قطعة أرض-سكنى,9,20049823.26,3644.58,3124.758101,6133.33,2418.46
2024,4,الربع الرابع,20244,الرياض,الرياض,العارض,قطعة أرض-سكنى,123,759453214.7,1632484.924,4291.009363,7537.810631,920
2024,4,الربع الرابع,20244,الرياض,الرياض,الجنادرية,قطعة أرض-سكنى,1690,894945382.3,563126.404,1601.495661,1850,1326.6
2024,4,الربع الرابع,20244,الرياض,الرياض,الحائر,قطعة أرض-سكنى,43,27525046.3,51975.75,480.0182752,1052.63,357.14
2024,4,الربع الرابع,20244,الرياض,الرياض,العقيق,قطعة أرض-سكنى,10,22654685.45,4838.125,5004.697167,8000,933.82
2024,4,الربع الرابع,20244,الرياض,الرياض,الفاخرية,قطعة أرض-سكنى,3,3192400,1236,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الحزم,قطعة أرض-سكنى,39,32604302.07,20263.83,1919.502876,2074.61,1670.35
2024,4,الربع الرابع,20244,الرياض,الرياض,الحمراء,قطعة أرض-سكنى,11,47573076.7,10459.2,5167.713328,5500,3402.09
2024,4,الربع الرابع,20244,الرياض,الرياض,الملك سلمان,قطعة أرض-سكنى,13,73010417.5,8976.47,6732.509556,8530.46,3894.33
2024,4,الربع الرابع,20244,الرياض,الرياض,المناخ,قطعة أرض-سكنى,24,18325042,16609.881,1107.737851,1274.65,1100
2024,4,الربع الرابع,20244,الرياض,الرياض,العريجاء الأوسط,قطعة أرض-سكنى,24,24238207.37,8777.19,2623.32879,4750,1812
2024,4,الربع الرابع,20244,الرياض,الرياض,السلي,قطعة أرض-سكنى,53,359226326.7,244519.13,1550.758996,2850,1065.18
2024,4,الربع الرابع,20244,الرياض,الرياض,الشرفية,قطعة أرض-سكنى,23,46805720,13990.36,3799.294889,6556.99,2329.16
2024,4,الربع الرابع,20244,الرياض,الرياض,المرسلات,قطعة أرض-سكنى,5,18393410.98,3540,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,المنصورة (خنشليلة),قطعة أرض-سكنى,34,47638722.93,19367.9,2176.635158,3000,1623.38
2024,4,الربع الرابع,20244,الرياض,الرياض,النخبة,قطعة أرض-سكنى,147,74610280,157686.64,526.0992128,613.4259259,375
2024,4,الربع الرابع,20244,الرياض,الرياض,الندى,قطعة أرض-سكنى,30,134504450,23739.25,5206.575214,9000,3200
2024,4,الربع الرابع,20244,الرياض,الرياض,الشفا,قطعة أرض-تجارى,8,17338000,6402.5,2420.134228,2750,2093.33
2024,4,الربع الرابع,20244,الرياض,الرياض,العزيزية,قطعة أرض-تجارى,13,53489313,23114.25,2136.501583,3400,1881.4
2024,4,الربع الرابع,20244,الرياض,الرياض,الصفا,قطعة أرض-سكنى,217,477727209.4,140763.38,3484.45793,4012.13,3292
2024,4,الربع الرابع,20244,الرياض,الرياض,الصناعية,قطعة أرض-سكنى,9,25906958,8016.19,3916.592094,6326.26,500.93
2024,4,الربع الرابع,20244,الرياض,الرياض,الزهرة,قطعة أرض-سكنى,15,17096771.84,8226,2243.060009,2440,2000
2024,4,الربع الرابع,20244,الرياض,الرياض,الإسكان,قطعة أرض-سكنى,4,48250188,82383.86,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,الهدا,قطعة أرض-سكنى,8,203354887,36949.69,4922.934925,5072.48,2004.18
2024,4,الربع الرابع,20244,الرياض,الرياض,المنار,قطعة أرض-سكنى,5,6843700,2125,NULL,NULL,NULL
2024,4,الربع الرابع,20244,الرياض,الرياض,المهدية,قطعة أرض-سكنى,160,289807483.7,70602.681,4161.331664,5343.51145,3085.651031
2024,4,الربع الرابع,20244,الرياض,الرياض,العليا,قطعة أرض-سكنى,12,47747099.99,12587.91,3558.600033,6000,1493.21
2024,4,الربع الرابع,20244,الرياض,الرياض,الغنامية,قطعة أرض-سكنى,27,5557999.96,25063.61,546.1305684,625,431.09
2024,4,الربع الرابع,20244,الرياض,الرياض,الفاروق,قطعة أرض-سكنى,194,266520674.7,91698.2332,2410.640334,3900,2000.72
