السنة,الربع,الربع ,رقم الربع ,المنطقة,المدينة,الحي,نوع العقار,عدد الصكوك ,مجموع سعر العقار,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2024,3,الربع الثالث,20243,الرياض,الرياض,الهدا,فيلا,6,26152232,2229.415,11373.70767,11524.69,11266.05
2024,3,الربع الثالث,20243,الرياض,الرياض,طويق,فيلا,501,518796630.5,135762.975,4111.318137,4768,3200
2024,3,الربع الثالث,20243,الرياض,الرياض,ظهرة لبن,فيلا,135,235960519.6,58315.455,3925.654127,5000,3066.67
2024,3,الربع الثالث,20243,الرياض,الرياض,غرناطة,فيلا,20,35720772.46,5512.27,6081.194984,6973.94,5587.86
2024,3,الربع الثالث,20243,الرياض,الرياض,قرطبة,فيلا,31,70185905,10512.165,6864.725479,8548.84,5779.122016
2024,3,الربع الثالث,20243,الرياض,الرياض,النهضة,فيلا,91,164532420.5,34030.12,4731.082847,7636.36,3708.439898
2024,3,الربع الثالث,20243,الرياض,الرياض,طيبة,فيلا,35,63281001.27,33439.8,2282.981551,3766.2,1650
2024,3,الربع الثالث,20243,الرياض,الرياض,عليشة,فيلا,4,12080700,4759.28,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,جرير,فيلا,1,1300000,430,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,نمار,فيلا,12,15501900,4323.46,3944.048599,4482.03,2950.56
2024,3,الربع الثالث,20243,الرياض,الرياض,وادي لبن,فيلا,5,7060000,1798.97,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,اليمامة,فيلا,1,760000,314.04,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,حطين,فيلا,42,463158225,42257.19,10320.88914,14188.19,9500
2024,3,الربع الثالث,20243,الرياض,الرياض,عريض,فيلا,205,99893223,76555.66,1173.751096,1300,1100
2024,3,الربع الثالث,20243,الرياض,الرياض,عكاظ,فيلا,255,218958129.1,67829.444,3315.849175,3943.09,2857.14
2024,3,الربع الثالث,20243,الرياض,الرياض,عرقة,فيلا,35,393562671.6,32498.233,11174.29629,15302.16,7403.44
2024,3,الربع الثالث,20243,الرياض,الرياض,لبن,فيلا,19,39046465.25,6739.7,5718.175792,8283.23,5111.11
2024,3,الربع الثالث,20243,الرياض,الرياض,مغرزات,فيلا,6,6051000,3336.11,1899.959795,5452.13,1600
2024,3,الربع الثالث,20243,الرياض,الرياض,ظهرة البديعة,فيلا,31,29568178,10267.17,3099.957788,4555.54,2054.24
2024,3,الربع الثالث,20243,الرياض,الرياض,مطار الملك خالد الدولي,فيلا,5,3866500,1528.49,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الوسام,قطعة أرض- زراعي,1,1150000,2000,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الملك سلمان,قطعة أرض- زراعي,1,700000,2000,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,العزيزية,قطعة أرض- زراعي,1,500000,2000,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الجنادرية,قطعة أرض-تجارى,69,1113803562,1475370.405,1850.222009,2000,1650
2024,3,الربع الثالث,20243,الرياض,الرياض,أم الحمام الغربي,قطعة أرض-تجارى,2,7925000,1248.56,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الحزم,قطعة أرض-تجارى,10,36785900,19222.87,2294.045131,4000,1470.59
2024,3,الربع الثالث,20243,الرياض,الرياض,الخير,قطعة أرض-تجارى,52,182502303,77414.41,2846.852716,3540.35,2341.67
2024,3,الربع الثالث,20243,الرياض,الرياض,إشبيلية,قطعة أرض-تجارى,2,27213900,4152.5,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,البديعة,قطعة أرض-تجارى,1,1100000,538.89,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,التعاون,قطعة أرض-تجارى,1,17142857,2500,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الحمراء,قطعة أرض-تجارى,5,70010824,14895.92,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الرمال,قطعة أرض-تجارى,58,551885646,276339.175,2431.721437,3600,1600
2024,3,الربع الثالث,20243,الرياض,الرياض,الربيع,قطعة أرض-تجارى,3,67364550,5928.5,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الرفيعة,قطعة أرض-تجارى,4,34276680,7117.04,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,السعادة,قطعة أرض-تجارى,14,287421742,232776.1,3252.208604,4264.71,1666.67
2024,3,الربع الثالث,20243,الرياض,الرياض,الشفا,قطعة أرض-تجارى,12,24199032,13065.88,1892.983802,2739.98,1489.78
2024,3,الربع الثالث,20243,الرياض,الرياض,الصحافة,قطعة أرض-تجارى,3,49000000,2580,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,أم الحمام الشرقي,قطعة أرض-تجارى,5,50833000,8382,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,السلي,قطعة أرض-تجارى,31,163544878.8,84198.42,1782.069014,2857.14,986.82
2024,3,الربع الثالث,20243,الرياض,الرياض,السويدي الغربي,قطعة أرض-تجارى,3,49040000,10729.37,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الجزيرة,قطعة أرض-تجارى,4,13800000,4018,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الأندلس,قطعة أرض-تجارى,1,2870000,700,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,البيان,قطعة أرض-تجارى,22,90063800.58,32449.035,2867.918064,3231.6,2450
2024,3,الربع الثالث,20243,الرياض,الرياض,الصفا,قطعة أرض-تجارى,19,246933750.5,63226.38,3619.002608,4000,3250.45
2024,3,الربع الثالث,20243,الرياض,الرياض,العزيزية,قطعة أرض-تجارى,18,57268519.94,25084.95,2465.037067,3076.92,1851.85
2024,3,الربع الثالث,20243,الرياض,الرياض,البرية,قطعة أرض-تجارى,5,3632307,6001.05,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الرحمانية,قطعة أرض-تجارى,3,641902480,31424.34,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,العريجاء,قطعة أرض-تجارى,1,12500000,2576.67,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الحائر,قطعة أرض-تجارى,2,1070000,1430,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,المربع,قطعة أرض-تجارى,10,178527100,16030.18,6702.74857,8052.49,4768.37
2024,3,الربع الثالث,20243,الرياض,الرياض,الخالدية,قطعة أرض-تجارى,1,400000,121,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الخليج,قطعة أرض-تجارى,6,22890000,7510,3417.241379,3600,3300
2024,3,الربع الثالث,20243,الرياض,الرياض,الدار البيضاء,قطعة أرض-تجارى,29,95486474,29724.81,2171.741307,3333.33,1583.09
2024,3,الربع الثالث,20243,الرياض,الرياض,الدفاع,قطعة أرض-تجارى,1,1150000,1200,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الربوة,قطعة أرض-تجارى,7,27795519,10533.48,3707.564556,5581.63,637.34
2024,3,الربع الثالث,20243,الرياض,الرياض,الملك عبدالله,قطعة أرض-تجارى,1,16000000,2500,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,المروة,قطعة أرض-تجارى,9,38716000,15905.44,2300.385505,4000,1800
2024,3,الربع الثالث,20243,الرياض,الرياض,السلام,قطعة أرض-تجارى,1,2800000,500,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الشميسي,قطعة أرض-تجارى,6,4164339,1638.28,2018.342205,2977.1,1900
2024,3,الربع الثالث,20243,الرياض,الرياض,العليا,قطعة أرض-تجارى,10,188180216,14285.36,13172.94181,18500,7623.63
2024,3,الربع الثالث,20243,الرياض,الرياض,الروابي,قطعة أرض-تجارى,5,27242000,5535.4,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الريان,قطعة أرض-تجارى,6,75152460.54,30447.42,3002.829177,6500,2278.11
2024,3,الربع الثالث,20243,الرياض,الرياض,الزهرة,قطعة أرض-تجارى,11,32257000,11160,2868.351064,4200,2000
2024,3,الربع الثالث,20243,الرياض,الرياض,السحاب,قطعة أرض-تجارى,289,2253422217,3065236.98,1127.406967,1127.41,1127.41
2024,3,الربع الثالث,20243,الرياض,الرياض,السليمانية,قطعة أرض-تجارى,7,429072210.4,29877.53,9919.023497,10706.64,9310.32
2024,3,الربع الثالث,20243,الرياض,الرياض,السويدي,قطعة أرض-تجارى,11,20938601,6794.55,2614.354067,3866.67,1950
2024,3,الربع الثالث,20243,الرياض,الرياض,الشهداء,قطعة أرض-تجارى,1,7950000,875,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,المصيف,قطعة أرض-تجارى,5,44925000,4590,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الصناعية,قطعة أرض-تجارى,1,1350000,430.14,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الخزامى,قطعة أرض-تجارى,28,904443751.9,60460.095,13896.12514,16993.45,9702
2024,3,الربع الثالث,20243,الرياض,الرياض,الضباط,قطعة أرض-تجارى,4,42084514,9421.35,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,العارض,قطعة أرض-تجارى,19,621312337,193844.97,6475.324199,7900,6000
2024,3,الربع الثالث,20243,الرياض,الرياض,القادسية,قطعة أرض-تجارى,14,149601139.4,220164.29,728.4909167,2981,600
2024,3,الربع الثالث,20243,الرياض,الرياض,العمل,قطعة أرض-تجارى,1,1700000,840,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الملك فيصل,قطعة أرض-تجارى,6,32630000,6619,4326.984127,4380.95,4300
2024,3,الربع الثالث,20243,الرياض,الرياض,اليرموك,قطعة أرض-تجارى,10,124840500,20950.37,4956.938118,8051.53,3600
2024,3,الربع الثالث,20243,الرياض,الرياض,العريجاء الأوسط,قطعة أرض-تجارى,3,3246000,1200,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,العود,قطعة أرض-تجارى,4,3353315.4,1009.85,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,المرسلات,قطعة أرض-تجارى,2,57700000,3235,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,المشاعل,قطعة أرض-تجارى,3,22144125,7116.25,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,المصانع,قطعة أرض-تجارى,1,2374935,1583.292,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,المعيزيلة,قطعة أرض-تجارى,1,9000288,3333.44,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,المروج,قطعة أرض-تجارى,1,8500000,968.8,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,العريجاء الغربي,قطعة أرض-تجارى,15,16538569.02,6325,2310.16375,3064.14,1750
2024,3,الربع الثالث,20243,الرياض,الرياض,العوالي,قطعة أرض-تجارى,25,40998417.08,53296.8,856.1944767,2500,625
2024,3,الربع الثالث,20243,الرياض,الرياض,المرقب,قطعة أرض-تجارى,1,600000,115.96,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,حطين,قطعة أرض-تجارى,11,717052180,70322.9,10214.93996,12852.7,9300
2024,3,الربع الثالث,20243,الرياض,الرياض,ديراب,قطعة أرض-تجارى,18,31706550,15661.92,1805.682696,1838,1749.95
2024,3,الربع الثالث,20243,الرياض,الرياض,طويق,قطعة أرض-تجارى,47,204079876,70316.9,2626.714088,3125,2250
2024,3,الربع الثالث,20243,الرياض,الرياض,النهضة,قطعة أرض-تجارى,8,40211350,12087.5,2901.95841,3500,1610
2024,3,الربع الثالث,20243,الرياض,الرياض,الوادي,قطعة أرض-تجارى,1,13250000,1250,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الفيحاء,قطعة أرض-تجارى,4,14616925,3671.18,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,القدس,قطعة أرض-تجارى,1,5700000,600,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الغنامية,قطعة أرض-تجارى,5,58728250,99851.02,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,المحمدية,قطعة أرض-تجارى,1,110500000,3250,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,المنصورية,قطعة أرض-تجارى,10,75270000,73950,1023.883162,1150,900
2024,3,الربع الثالث,20243,الرياض,الرياض,الناصرية,قطعة أرض-تجارى,1,1650000,86.86,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,المصفاة,قطعة أرض-تجارى,19,74386715.29,70000.025,1062.418104,1750,900
2024,3,الربع الثالث,20243,الرياض,الرياض,الملك سلمان,قطعة أرض-تجارى,1,1763125,2275,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,بنبان,قطعة أرض-تجارى,1,6000000,2450,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,عرقة,قطعة أرض-تجارى,4,70847253.6,5325,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,المناخ,قطعة أرض-تجارى,11,14354453,10990.89,1620,1866.67,1385.71
2024,3,الربع الثالث,20243,الرياض,الرياض,المنصورة (خنشليلة),قطعة أرض-تجارى,14,117369600,27216.76,3966.599809,4500,2924.24
2024,3,الربع الثالث,20243,الرياض,الرياض,المونسية,قطعة أرض-تجارى,25,203862146,43628.03,5592.055906,6400,4600
2024,3,الربع الثالث,20243,الرياض,الرياض,جرير,قطعة أرض-تجارى,2,11600000,3231,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,سكيرينة,قطعة أرض-تجارى,1,950000,178,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,عريض,قطعة أرض-تجارى,46,1284927804,3807333.022,972.6422065,1166.67,813.01
2024,3,الربع الثالث,20243,الرياض,الرياض,غبيرا,قطعة أرض-تجارى,2,5750000,1000.18,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,غرناطة,قطعة أرض-تجارى,7,132958000,23515,8000,8615.38,7619.05
2024,3,الربع الثالث,20243,الرياض,الرياض,الندوة,قطعة أرض-تجارى,3,7745602.61,3450,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,النظيم,قطعة أرض-تجارى,659,1212395585,1481838.52,992.1537577,1401.17,780.96
2024,3,الربع الثالث,20243,الرياض,الرياض,المنار,قطعة أرض-تجارى,9,64785072.36,18796.35,3879.742202,4722.22,3266.67
2024,3,الربع الثالث,20243,الرياض,الرياض,النخيل,قطعة أرض-تجارى,4,241370497.5,9796.28,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الندى,قطعة أرض-تجارى,1,17000000,1950,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,النرجس,قطعة أرض-تجارى,43,388657221,61777.26,6438.800003,8571.43,5500
2024,3,الربع الثالث,20243,الرياض,الرياض,ظهرة لبن,قطعة أرض-تجارى,47,208505222,69047.44,3648.279748,4383.33,3000
2024,3,الربع الثالث,20243,الرياض,الرياض,عكاظ,قطعة أرض-تجارى,5,15570388.17,10477.64,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الوسام,قطعة أرض-تجارى,21,7362060,6597.2,1050,1050,1050
2024,3,الربع الثالث,20243,الرياض,الرياض,ثليم,قطعة أرض-تجارى,1,800000,306,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,طيبة,قطعة أرض-تجارى,39,134022675.5,114361,1136.121124,1200,1100
2024,3,الربع الثالث,20243,الرياض,الرياض,النسيم الغربي,قطعة أرض-تجارى,18,50469686,18393.75,2930.218805,4000,2333.78
2024,3,الربع الثالث,20243,الرياض,الرياض,الورود,قطعة أرض-تجارى,4,64146226.42,5416,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,مغرزات,قطعة أرض-تجارى,1,51000000,2535.15,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,بدر,قطعة أرض-تجارى,21,78634568.25,79021.92,1327.181394,2050,950
2024,3,الربع الثالث,20243,الرياض,الرياض,النسيم الشرقي,قطعة أرض-تجارى,18,61412757.82,20780,2927.852732,4166.67,1660
2024,3,الربع الثالث,20243,الرياض,الرياض,النور,قطعة أرض-تجارى,2,7500000,3150,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الوزارات,قطعة أرض-تجارى,2,29726600,2627.25,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الياسمين,قطعة أرض-تجارى,9,318498388,20542.893,13170.30568,14500,11851.85
2024,3,الربع الثالث,20243,الرياض,الرياض,شبرا,قطعة أرض-تجارى,1,1285000,443.5,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,ظهرة البديعة,قطعة أرض-تجارى,6,18958000,5851.4,2932.136276,5066.67,2263.78
2024,3,الربع الثالث,20243,الرياض,الرياض,لبن,قطعة أرض-تجارى,13,50351800,12250,3572.903226,4000,3200
2024,3,الربع الثالث,20243,الرياض,الرياض,منفوحة,قطعة أرض-تجارى,3,5000000,1428.01,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,قرطبة,قطعة أرض-تجارى,6,336722000,41788.18,10792.03795,11200,10182
2024,3,الربع الثالث,20243,الرياض,الرياض,وادي لبن,قطعة أرض-تجارى,1,1150000,400,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,ضاحية نمار,قطعة أرض-تجارى,107,223244166,142226.86,1345.450772,2222.22,1000
2024,3,الربع الثالث,20243,الرياض,الرياض,مطار الملك خالد الدولي,قطعة أرض-تجارى,7,7705169.39,1619.98,3680.488716,3851.09,3572.26
2024,3,الربع الثالث,20243,الرياض,الرياض,الروضة,قطعة أرض-تجارى,4,11306025,2500.03,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الزهراء,قطعة أرض-تجارى,1,70000000,9500,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,البديعة,قطعة أرض-سكنى,20,13217370,8542.7,1691.476608,2107.44,1600
2024,3,الربع الثالث,20243,الرياض,الرياض,التعاون,قطعة أرض-سكنى,3,36088594.53,16305,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الشعلة,قطعة أرض-تجارى,1,1500000,4203.25,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الجنادرية,قطعة أرض-سكنى,1134,976529432.9,561989.141,1738.68497,1870,1640
2024,3,الربع الثالث,20243,الرياض,الرياض,الرمال,قطعة أرض-سكنى,178,349129212.2,171177.346,2809.30502,3150,2572.92
2024,3,الربع الثالث,20243,الرياض,الرياض,الزاهر,قطعة أرض-سكنى,231,148141499,223007.09,674.1626798,788.8888889,555.5555556
2024,3,الربع الثالث,20243,الرياض,الرياض,الحزم,قطعة أرض-سكنى,52,56454164.34,31905.81,1782.279354,2100,1598.673625
2024,3,الربع الثالث,20243,الرياض,الرياض,الخير,قطعة أرض-سكنى,1601,1785591578,923370.7746,1894.837952,2166.67,1566.67
2024,3,الربع الثالث,20243,الرياض,الرياض,الشفا,قطعة أرض-سكنى,40,42191294.18,140319.38,1743.879301,2000,1428.57
2024,3,الربع الثالث,20243,الرياض,الرياض,إشبيلية,قطعة أرض-سكنى,13,20286796.39,6500.95,2570.922677,3574.87,1304.5
2024,3,الربع الثالث,20243,الرياض,الرياض,أم الحمام الغربي,قطعة أرض-سكنى,12,17220723.26,5027.18,3998.184233,5000,2480
2024,3,الربع الثالث,20243,الرياض,الرياض,الإزدهار,قطعة أرض-سكنى,2,5050000,850,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,أحد,قطعة أرض-سكنى,15,12007867.76,9991.25,1191.997656,1296.2,1076
2024,3,الربع الثالث,20243,الرياض,الرياض,البطيحا,قطعة أرض-سكنى,1,650000,146.51,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الجرادية,قطعة أرض-سكنى,4,1210000,1042.32,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الصحافة,قطعة أرض-سكنى,11,27518269.9,6246.5,3444.594976,6785.71,429.85
2024,3,الربع الثالث,20243,الرياض,الرياض,الصفا,قطعة أرض-سكنى,147,260310116.8,72678.39,3535.166492,3600,3450
2024,3,الربع الثالث,20243,الرياض,الرياض,البيان,قطعة أرض-سكنى,158,246388344.3,93746.4,2618.620092,3086.62,2160
2024,3,الربع الثالث,20243,الرياض,الرياض,الدار البيضاء,قطعة أرض-سكنى,34,26907385.65,18807.47,1515.909608,1700,1178.16
2024,3,الربع الثالث,20243,الرياض,الرياض,الدوبية,قطعة أرض-سكنى,3,968000,334.64,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الربوة,قطعة أرض-سكنى,36,90803051.74,26522.95,3470.036371,4000,3212.85
2024,3,الربع الثالث,20243,الرياض,الرياض,الديرة,قطعة أرض-سكنى,2,2342341,1301.02,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الربيع,قطعة أرض-سكنى,11,48244111.25,10529.52,4958.676272,7100,2088.24
2024,3,الربع الثالث,20243,الرياض,الرياض,الرفيعة,قطعة أرض-سكنى,16,88964903,20809.923,4486.763532,4500,4000
2024,3,الربع الثالث,20243,الرياض,الرياض,الرحمانية,قطعة أرض-سكنى,1,1161560.72,178.02,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الرسالة,قطعة أرض-سكنى,26,20105000,47768.4,414.1503745,516.6666667,330
2024,3,الربع الثالث,20243,الرياض,الرياض,الروابي,قطعة أرض-سكنى,23,45196618.51,11667.84,4156.276519,4506.03,4000
2024,3,الربع الثالث,20243,الرياض,الرياض,السلي,قطعة أرض-سكنى,38,67589081.23,32087.65,2188.028601,2880,1300
2024,3,الربع الثالث,20243,الرياض,الرياض,السويدي الغربي,قطعة أرض-سكنى,20,31925251,13465.8,2562.372337,2720,2400
2024,3,الربع الثالث,20243,الرياض,الرياض,الفاخرية,قطعة أرض-سكنى,2,1010000,509.5,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الفرسان,قطعة أرض-سكنى,25,12400000,21919.89,546.1366137,603.1495372,505.95
2024,3,الربع الثالث,20243,الرياض,الرياض,السليمانية,قطعة أرض-سكنى,21,48373558.46,13291.121,4157.477545,5750,1751.59
2024,3,الربع الثالث,20243,الرياض,الرياض,السويدي,قطعة أرض-سكنى,23,9316905.63,10199.45,1128.948177,1555.56,160
2024,3,الربع الثالث,20243,الرياض,الرياض,أم الحمام الشرقي,قطعة أرض-سكنى,44,69440500,10612.24,5500.727197,7500,3750
2024,3,الربع الثالث,20243,الرياض,الرياض,المروة,قطعة أرض-سكنى,17,17770165.56,7514.18,2465.847257,3391.81,1494.25
2024,3,الربع الثالث,20243,الرياض,الرياض,الشهداء,قطعة أرض-سكنى,6,16163000,2802.5,5672.114137,6000,5333.33
2024,3,الربع الثالث,20243,الرياض,الرياض,الصالحية,قطعة أرض-سكنى,9,1825000,1357.8,1469.925659,2328.77,940.27
2024,3,الربع الثالث,20243,الرياض,الرياض,البرية,قطعة أرض-سكنى,25,16108032,17735,1069.566841,2608.7,434.78
2024,3,الربع الثالث,20243,الرياض,الرياض,الضباط,قطعة أرض-سكنى,3,5290000,1796.7,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,العمل,قطعة أرض-سكنى,3,1486976,2124.25,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الحائر,قطعة أرض-سكنى,35,9546000,15623.83,475.9524394,764.16,333.33
2024,3,الربع الثالث,20243,الرياض,الرياض,الخالدية,قطعة أرض-سكنى,13,10535000,5314.3,2026.055986,2600,1204.82
2024,3,الربع الثالث,20243,الرياض,الرياض,الخليج,قطعة أرض-سكنى,22,36750081,12411.5,3084.477824,3960,2037.04
2024,3,الربع الثالث,20243,الرياض,الرياض,المشرق,قطعة أرض-سكنى,120,82062000,116694.015,678.8701373,814.1937052,494.1860465
2024,3,الربع الثالث,20243,الرياض,الرياض,المصيف,قطعة أرض-سكنى,6,12982201,3089.004,4323.655444,5800,2714.29
2024,3,الربع الثالث,20243,الرياض,الرياض,المعذر,قطعة أرض-سكنى,17,74906560,11919.36,7572.595276,9552.24,4786.09
2024,3,الربع الثالث,20243,الرياض,الرياض,الريان,قطعة أرض-سكنى,10,45819750,8754.075,5135.068393,5499.82,4527.78
2024,3,الربع الثالث,20243,الرياض,الرياض,المربع,قطعة أرض-سكنى,10,44940370,11295.51,4054.674708,5300,2600
2024,3,الربع الثالث,20243,الرياض,الرياض,المرجان,قطعة أرض-سكنى,64,60870609,27361.72,2285.517179,2408.94,2099.79
2024,3,الربع الثالث,20243,الرياض,الرياض,المشاعل,قطعة أرض-سكنى,4,4914416.91,3451.5,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الدريهمية,قطعة أرض-سكنى,10,12290466.13,4560.82,2247.923408,2654.98,1993.51
2024,3,الربع الثالث,20243,الرياض,الرياض,الرائد,قطعة أرض-سكنى,5,29300000,3818.46,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,الملك عبدالعزيز,قطعة أرض-سكنى,2,4056000,718.88,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,العريجاء,قطعة أرض-سكنى,3,2853494.91,1120,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,العزيزية,قطعة أرض-سكنى,116,131722414.1,63547.403,2192.274111,3300.11,1274.35
2024,3,الربع الثالث,20243,الرياض,الرياض,الزهرة,قطعة أرض-سكنى,16,15645099,7737.5,1875.021522,2000,1625
2024,3,الربع الثالث,20243,الرياض,الرياض,السحاب,قطعة أرض-سكنى,2199,883671283,772083.38,1127.406917,1127.41,1127.41
2024,3,الربع الثالث,20243,الرياض,الرياض,القدس,قطعة أرض-سكنى,4,8275000,1625,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,المرقب,قطعة أرض-سكنى,24,9016526,2228.74,3414.782783,6857.37,768.71
2024,3,الربع الثالث,20243,الرياض,الرياض,الملك عبدالله,قطعة أرض-سكنى,6,13920000,1769.44,7576.923077,7666.67,7500
2024,3,الربع الثالث,20243,الرياض,الرياض,الملك فهد,قطعة أرض-سكنى,4,4123170.35,2791,NULL,NULL,NULL
2024,3,الربع الثالث,20243,الرياض,الرياض,العقيق,قطعة أرض-تجارى,9,126673923,9852.5,9238.773275,11000,8500
2024,3,الربع الثالث,20243,الرياض,الرياض,العارض,قطعة أرض-سكنى,95,295681175,55762.038,5393.143435,6200,4455.18
2024,3,الربع الثالث,20243,الرياض,الرياض,العلا,قطعة أرض-سكنى,202,109199501,186911.59,569.7818526,617.2839506,511.9680851
2024,3,الربع الثالث,20243,الرياض,الرياض,العليا,قطعة أرض-سكنى,19,50037182.49,16193.9,3071.436696,5126.05,2342.14
