السنة,الربع,الربع ,المنطقة,المدينة,الحي,نوع العقار,تصنيف العقار,عدد الصكوك ,قيمة الصفقات,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2025,2,الربع الثاني,الرياض,الرياض,المحمدية,فيلا,سكني,3,10050000,825,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,ظهرة البديعة,مبنى,تجاري,1,3412500,750,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الغاط,المنتزة,أرض,سكني,4,616000,2100,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,حوطة بني تميم,نجد,أرض,تجاري,1,1066000,576.45,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,شبرا,دور,سكني,2,2012865,331.85,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الملك سلمان,أرض,زراعي,1,1000000,2000,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الوزارات,عمارة,سكني,1,980000,101.25,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,السهباء,أرض,سكني,3,160000,788.81,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الدلم,أخرى,أرض,زراعي,3,820708.34,14345,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الملقا,أرض,تجاري,2,184102937,7794.63,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الزلفي,الدرعية,أرض,سكني,1,150000,630,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,حوطة بني تميم,زياد,أرض,سكني,1,50000,268.25,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,النهضة,أرض,تجاري,1,300000,400,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,العدامة,أرض,تجاري,1,400000,1132.75,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المروج,دور,سكني,1,2470000,221.61,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,عفيف,أخرى,أرض,تجاري,2,870000,1250,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,غرناطة,شقة,سكني,5,2929008.9,785.32,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الأندلس,فيلا,سكني,2,4400000,739.21,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,وادي الدواسر,أخرى,أرض,تجاري,1,50000,670.09,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,حريملاء,أخرى,أرض,زراعي,3,47690000,93601,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,عفيف,أخرى,أرض,زراعي,1,5000,5901,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الربوة,دوبلكس,سكني,1,2200000,345.14,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,العريجاء الأوسط,فيلا,سكني,2,2450000,900,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,أم الحمام الشرقي,أخرى,سكني,1,1000000,150,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الياسمين,مبنى,تجاري,1,4372550,806,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المروة,دور,سكني,1,601679.46,198.31,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الربيع,أخرى,سكني,1,610421,1050,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,الورود,أخرى,أخرى,1,125000,173.88,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الملك عبدالعزيز,مبنى,تجاري,1,26511600,2500,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,السعادة,أخرى,أخرى,2,19690000,10466.52,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الدوادمي,أخرى,أرض,تجاري,2,2110000,83175,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الندوة,دوبلكس,سكني,1,500000,225,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المربع,أرض,سكني,1,3400000,630,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الدار البيضاء,مبنى,تجاري,2,7600000,1664,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,القيروان,دور,سكني,1,740000,162.7,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,العود,أخرى,أخرى,4,1715253.04,505.89,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,عكاظ,أخرى,سكني,1,1350000,1325.23,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,النسيم الشرقي,أرض,تجاري,4,11440670,3643.19,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,قرطبة,فيلا,سكني,2,3720000,701.25,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,النهضة,أرض,تجاري,2,900000,1285.29,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,مرات,أخرى,أخرى,أخرى,1,60000,181.12,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الورود,أرض,سكني,1,1724085.52,560,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المونسية,دوبلكس,سكني,4,3894534,965,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الصحافة,أرض,تجاري,1,226726641,2400,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الزهرة,أرض,تجاري,1,1600000,500,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,ثادق,أخرى,أرض,زراعي,1,6500000,104950,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,غياضة,أرض,تجاري,1,6647070,11869.86,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الضباط,دور,سكني,1,800000,124.3,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,مشرف,شقة,سكني,1,388000,208.9,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,القدس,مبنى,تجاري,1,9500000,900,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,المزاحمية,أخرى,دوبلكس,سكني,2,2120000,440,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,المجمعة,الملك فهد,أرض,تجاري,3,1880000,1722.25,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الافلاج,أخرى,أرض,زراعي,3,290000,155000,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,ثليم,فيلا,سكني,1,500000,82.2,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,العارض,أخرى,تجاري,1,101505000,40200,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,قرطبة,دوبلكس,سكني,2,5435000,657.15,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,ديراب,أرض,سكني,5,3984375,2437.5,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,العليا,أخرى,تجاري,1,7980000,693,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,حريملاء,الحزم,شقة,سكني,1,180000,77.25,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,الريحان,أرض,سكني,4,1100000,11880,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,العليا,شقة,سكني,5,15658680,770.87,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,النهضة,دور,سكني,5,5242745.69,892.25,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,البديع,أخرى,أرض,سكني,1,1000000,900,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,حريملاء,النهضة,أرض,سكني,1,528840,406.8,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,اليرموك,أرض,تجاري,1,6250000,13059.26,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,حوطة بني تميم,نجد,أرض,سكني,3,295000,1545,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الافلاج,أخرى,أرض,تجاري,5,1915000,3285.69,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,سكيرينة,أخرى,أخرى,2,1650000,255.7,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,اليمامة,فيلا,سكني,5,2755000,1213.63,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,عكاظ,أخرى,أخرى,1,170000,141.96,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,سدرة,أرض,سكني,2,4600000,550,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الزلفي,الملك سلمان,أرض,تجاري,2,180000,625,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الحريق,المثناه,أرض,سكني,1,80000,630,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,العريجاء الأوسط,أرض,تجاري,1,970000,400,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الخير,أرض,تجاري,2,5600000,3190,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المونسية,مبنى,تجاري,1,11500000,725,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,عرقة,أرض,سكني,5,26367125,4245.98,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,نمار,دور,سكني,1,600000,211.47,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,حوطة بني تميم,السعودية,أرض,سكني,5,5000,1562.5,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,أم سليم,أرض,سكني,2,287500,211.11,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,اليمامة,أرض,سكني,4,1760000,1133.49,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الملك سلمان,شقة,سكني,1,988940,181.88,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الملك سلمان,أرض,سكني,1,7000000,700,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,النزهة,أرض,تجاري,1,11000000,900,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,سلطانة,أرض,سكني,1,500000,400,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,المجمعة,أخرى,دوبلكس,سكني,1,515000,217.77,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الزلفي,اليمامة,أرض,سكني,1,205000,527.81,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الملقا,دوبلكس,سكني,1,1028415,200,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,عرقة,دور,سكني,2,1955541,417.66,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,طيبة,دور,سكني,5,3326000,898.56,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,العقيق,أرض,تجاري,2,20475000,1525,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,العريجاء الغربي,أخرى,أخرى,1,350000,106.5,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,النخيل,فيلا,سكني,2,16661787,1350,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الفيحاء,شقة,سكني,3,1960000,454.17,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الزلفي,سمنان,أرض,تجاري,1,518000,720,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الخالدية,أرض,تجاري,1,20788774,6120,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الزهرة,شقة,سكني,5,2830000,690.51,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,طيبة,شقة,سكني,2,882031,251.25,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,الخالدية,فيلا,سكني,1,730000,240.5,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,البديعة,أرض,سكني,1,140000,68.9,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,اليرموك,مبنى,تجاري,2,5719720,1726,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,النسيم الغربي,مبنى,تجاري,2,6700000,1575,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,نجد,أرض,سكني,3,396000,1692.5,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الروابي,مبنى,تجاري,1,5000001,750,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الريان,فيلا,سكني,4,12375000,1215,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المروج,شقة,سكني,5,5796000,623.86,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الدوبية,أخرى,أخرى,1,495000,141.2,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الصفاء,دوبلكس,سكني,5,10600000,1337.93,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,السعادة,أرض,تجاري,1,4531500,1590,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,ضرما,أخرى,شقة,سكني,1,360000,120.52,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الملك فهد,فيلا,سكني,2,12750000,1196,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الروضة,مبنى,تجاري,3,20740000,2406,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,ظهرة البديعة,أخرى,أخرى,2,200000,113.63,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,الورود,شقة,سكني,4,2020000,1072.62,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الفاروق,فيلا,سكني,2,3840000,640,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,الورود,شقة,سكني,5,2731803.61,1501.97,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,أخرى,فيلا,سكني,4,6976353.18,2057.89,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الوادي,فيلا,سكني,1,2679001.78,500,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الزلفي,الورود,أرض,سكني,5,417000,2528.175,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,البديعة,شقة,سكني,2,1631000,183.91,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,العريجاء الأوسط,أرض,تجاري,1,1150000,500,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الملقا,أخرى,سكني,2,41000001,2516.7,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,المجمعة,أخرى,أرض,تجاري,1,1200000,630,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الريان,دور,سكني,3,5300000,540.72,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,العوالي,دوبلكس,سكني,3,3900000,642.52,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الشهداء,مبنى,تجاري,1,5750000,750,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الديرة,عمارة,سكني,1,6900000,829.9,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,جبرة,أرض,سكني,1,200000,146.37,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الجزيرة,أرض,تجاري,1,1500000,484,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,جرير,أخرى,أخرى,2,1550000,171.36,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,جرير,فيلا,سكني,2,4150000,880,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الشفاء,فيلا,سكني,3,3550000,1845.34,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الحزم,دور,سكني,5,3933000,921.07,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,الخالدية,شقة,سكني,1,200000,184.39,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الملقا,دوبلكس,سكني,2,8500000,645.55,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المصيف,شقة,سكني,2,2250000,221.46,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,القادسية,أرض,سكني,1,1750000,437.5,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الحائر,أرض,سكني,5,1224000,2482.6,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الندى,فيلا,سكني,4,21200000,2557.5,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الربوة,شقة,سكني,1,1350000,172.38,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,الرفاع,أرض,سكني,1,50000,400,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الزلفي,النهضة,أرض,سكني,1,150000,600,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,طيبة,شقة,سكني,1,540000,141.36,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الدلم,أخرى,شقة,سكني,3,1651172,1049.26,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,العود,أخرى,أخرى,3,467546.8,244.8,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الحريق,المدينة الجديدة,أرض,سكني,1,940000,348.75,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المرسلات,شقة,سكني,1,1240630,110.74,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,السحاب,أرض,سكني,3,1650000,900,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الزلفي,المنار,أرض,سكني,1,50000,359.95,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الوشام,أرض,سكني,1,1499999.99,400,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الزلفي,عريعرة,أرض,سكني,2,200000,660,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,المجمعة,أخرى,شقة,سكني,3,1059000,388.43,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,حريملاء,حي ج7,أرض,تجاري,1,900000,900,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,المجمعة,المستقبل,دور,سكني,1,465000,161.38,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المناخ,أرض,تجاري,1,2000000,1022.54,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المنار,فيلا,سكني,1,2500000,325,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,النخيل,أرض,سكني,2,1824000,5642.27,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المحمدية,شقة,سكني,2,3589550,253.92,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,أخرى,أخرى,سكني,4,134143200,8608.95,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الجرادية,أخرى,أخرى,1,300000,114.91,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,البيان,أرض,تجاري,1,3188520,1250.4,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الورود,مبنى,تجاري,2,64076923,1820,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الخزامى,أرض,سكني,2,85197000,12650,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الرابية,أرض,سكني,1,1250000,900,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الشميسي,فيلا,سكني,3,2300000,382.14,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الزلفي,الصديق,أرض,تجاري,1,250000,704,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الملك فهد,أخرى,أخرى,1,400000,24,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,العريجاء الأوسط,دوبلكس,سكني,1,975800,310.33,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,الفيصلية,أرض,تجاري,2,567000,812.5,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,القدس,فيلا,سكني,2,10750000,1650,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,حريملاء,أخرى,أرض,تجاري,2,2800000,1250,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,ديراب,مبنى,تجاري,1,1250000,750,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,النخيل,أرض,سكني,2,1070000,5600,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الوادي,فيلا,سكني,4,8714471,1531,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الزلفي,أخرى,أخرى,أخرى,1,400000,3000,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,قرطبة,أرض,تجاري,1,41415350.64,6110.62,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,الهداء,أرض,تجاري,3,1496000,2382.16,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الدار البيضاء,مبنى,تجاري,1,5000000,713.75,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,شقراء,النزهة في القصب,أرض,تجاري,1,1145000,540,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الزلفي,عريعرة,أرض,سكني,5,685000,2059,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الدار البيضاء,أرض,تجاري,2,3338000,1553,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الزلفي,الملك سلمان,أرض,سكني,5,1090000,2273.244,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,القويعية,أخرى,شقة,سكني,1,300000,107.34,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الحريق,أخرى,أرض,سكني,2,680000,1260,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,غرناطة,أرض,سكني,1,2000000,375,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,ظهرة البديعة,أرض,تجاري,1,2586500,739,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الحريق,رميثان,أرض,سكني,2,265000,1250,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,ظهرة لبن,أخرى,تجاري,5,700000,193.43,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الهدا,فيلا,سكني,2,10452000,893,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,المعذر,أرض,سكني,2,3750000,445,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الحزم,دور,سكني,4,3185000,620.1,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,قرطبة,دوبلكس,سكني,2,5345000,687.02,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الروضة,دور,سكني,4,7060112,760.69,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,القادسية,دور,سكني,3,3070000,596.76,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,القدس,دور,سكني,1,1415000,147.98,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الربوة,أخرى,أخرى,2,1500000,64.8,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الصفاء,دوبلكس,سكني,1,1845000,200,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,القادسية,أرض,سكني,2,2303375,1395,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الملك عبدالله,دوبلكس,سكني,1,1400000,200,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الخليج,مبنى,تجاري,2,6600000,1667,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الإزدهار,شقة,سكني,4,4943100,450.25,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الحائر,أرض,تجاري,1,63000000,210000,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الملك عبدالله,شقة,سكني,1,700000,122.69,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الدار البيضاء,أخرى,أخرى,1,918852,363.1,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,السويدي,فيلا,سكني,3,3530000,947.13,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الملك فهد,دوبلكس,سكني,3,9249000,740,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,النزهة,أرض,سكني,2,8200000,500,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,المزاحمية,أخرى,أرض,تجاري,1,782950,460,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الراية,أرض,سكني,3,1340000,2759.99,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,السعادة,أرض,تجاري,1,1648125,659.25,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,الديرة في الهياثم,أخرى,أخرى,1,300000,1079.61,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,شقراء,أخرى,أرض,تجاري,1,293740,660,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الرمال,أخرى,تجاري,1,3505750,947.7,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الملك سلمان,فيلا,سكني,4,56714446.4,2320,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,شقراء,الصفراء,أرض,سكني,2,1005000,1613.19,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الربيع,دور,سكني,3,6945000,516.57,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,سلطانة,فيلا,سكني,2,2400000,599.5,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الملك فيصل,دوبلكس,سكني,1,2350000,385.59,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,الواحة,أرض,سكني,4,465000,2490,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,السلام,أرض,تجاري,1,250000,146.77,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الفاروق,دور,سكني,1,1250000,168.96,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,البيان,فيلا,سكني,2,2530000,638.03,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,السليل,أخرى,أرض,سكني,5,91001,2659.18,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الفيحاء,شقة,سكني,2,1253625.75,184.81,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,العليا,دوبلكس,سكني,4,20815000,1480.31,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الزلفي,السيح,أخرى,أخرى,1,107000,35.9814,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الياسمين,مبنى,تجاري,2,157581498,12428,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الفاخرية,أرض,سكني,2,1150000,478,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,لبن,أخرى,أخرى,1,900000,251.69,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,حريملاء,أخرى,أرض,زراعي,2,290000,101000,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الزلفي,المنتزة,أرض,سكني,3,324000,1612.5,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,السعادة,أخرى,تجاري,1,799000,160,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الدريهمية,دور,سكني,1,845000,149.22,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الرياض,الحزم,أرض,تجاري,4,6120000,2374,NULL,NULL,NULL
2025,2,الربع الثاني,الرياض,الخرج,أخرى,دور,سكني,1,250000,179.85,NULL,NULL,NULL
